term,mean_active,mean_zero,delta
campaigns,0.0012660313306056877,0.001201439010396707,6.459232020898068e-05
formation,0.0007873618025225637,0.0007230987405354038,6.426306198715993e-05
certain,0.002540457025559013,0.0024768102750852166,6.364675047379649e-05
people,0.0014383610045012815,0.0013747309758457978,6.363002865548365e-05
governmental agencies,0.0008609309160535259,0.0007973748577077446,6.355605834578132e-05
governments,0.001966401350944622,0.0019033129914379622,6.308835950665967e-05
revolves offering,0.0007647816650744514,0.0007032061237612116,6.15755413132398e-05
firm differentiates,0.0015407564313380721,0.0014796408027085294,6.111562862954278e-05
segment accounting,0.0007138452724228474,0.0006537058736755246,6.013939874732277e-05
state art,0.000867761530196713,0.000810982259923615,5.677927027309803e-05
optimizes,0.0009489969585514375,0.000892763763735345,5.6233194816092446e-05
hinges,0.0017811557326538167,0.001725708814298853,5.54469183549637e-05
market highly,0.0009469981677659685,0.000891605145242974,5.539302252299458e-05
focusing,0.004929681345928879,0.0048751805595574835,5.450078637139581e-05
aligning,0.0011749274250413507,0.0011207475075474792,5.417991749387158e-05
yield,0.0021036213527954994,0.002050002333338652,5.361901945684757e-05
grades,0.0007080772602702855,0.0006547227115421549,5.3354548728130565e-05
changing,0.0007798117375970269,0.0007277418679684112,5.206986962861572e-05
800,0.0011378327815808331,0.0010863143530973308,5.151842848350233e-05
techniques,0.0017631881536946843,0.001712073210740802,5.11149429538824e-05
trailers,0.0009479415512704814,0.0008969694095786804,5.097214169180102e-05
customized solutions,0.0007836942637507044,0.0007329264204036622,5.0767843347042114e-05
45,0.0013209148725282572,0.001270734447382168,5.018042514608927e-05
000 customers,0.0007313569766702978,0.0006812057980483,5.015117862199774e-05
serves diverse,0.001234741681395269,0.0011849331859359442,4.980849545932475e-05
audiences,0.0007672217550679466,0.0007197926800869297,4.742907498101693e-05
customer centric,0.0008579924994408024,0.0008106341720944775,4.735832734632491e-05
evolving consumer,0.0010262373303969053,0.0009789658610793118,4.727146931759346e-05
pacific,0.0027424887751237195,0.002697091796353772,4.5396978769947534e-05
wireline,0.0008824465671315904,0.0008373255884117221,4.5120978719868335e-05
manufacturing facilities,0.0009550874344873648,0.000911182558486475,4.3904876000889765e-05
limited number,0.0007900569028156918,0.000747106007969182,4.295089484650976e-05
derive,0.0009747933326612767,0.0009322995682532039,4.2493764408072865e-05
person,0.0011374532817809066,0.0010950081381354603,4.2445143645446345e-05
sectors competitive,0.0007150982261630111,0.0006734979938814874,4.1600232281523695e-05
divisions,0.0015134749212504797,0.0014726313171814138,4.084360406906586e-05
contributions,0.0009724686618329513,0.0009330069234202937,3.946173841265759e-05
management key,0.0007415809846249966,0.0007033994084014577,3.8181576223538915e-05
brand equity,0.000986663956000603,0.0009491817565652379,3.7482199435365064e-05
channel distribution,0.0009791014181517127,0.0009421333210862166,3.696809706549612e-05
customer segments,0.0009218550345471976,0.000884915033669741,3.694000087745659e-05
age,0.0013186501106571252,0.001282285927754946,3.636418290217918e-05
super,0.0011815539717908825,0.0011463037645728822,3.525020721800026e-05
affinity,0.0008939223686803402,0.0008593613971857523,3.4560971494587895e-05
boats,0.0012033077637462102,0.0011688978898692515,3.4409873876958645e-05
required,0.0007747174995011226,0.0007405733324565562,3.414416704456639e-05
passive,0.0013314624694908228,0.0012977607137418105,3.370175574901233e-05
distribution strategy,0.001042333809920013,0.0010089583446506844,3.337546526932869e-05
250,0.0008909594929388518,0.0008583554767838265,3.260401615502533e-05
revenue stems,0.0010223729859170313,0.000990408550466971,3.1964435450060336e-05
primarily targeting,0.0009700506542054539,0.0009381486628535721,3.190199135188175e-05
hair,0.0008968312489119179,0.0008649932666252756,3.183798228664238e-05
critical intellectual,0.0007141496670828579,0.0006831283215323508,3.1021345550507045e-05
38,0.0008657485111963736,0.0008360354079356399,2.9713103260733736e-05
commerce platforms,0.0017193635666462432,0.001690779408644294,2.85841580019491e-05
high growth,0.002374279318014896,0.0023476995884283065,2.6579729586589593e-05
including major,0.001278462814695178,0.001252168207847209,2.6294606847969068e-05
suitable,0.0008787310810342584,0.0008530818833857079,2.5649197648550505e-05
branding,0.0009218881730873566,0.0008981109332751304,2.3777239812226175e-05
securing,0.002492246377991524,0.0024688037577833073,2.3442620208216636e-05
bundled,0.0008642578671034939,0.0008410562439650691,2.3201623138424795e-05
depth,0.0010544873868485053,0.0010315477067713433,2.2939680077161935e-05
world largest,0.0013621619828129206,0.0013406094045745884,2.1552578238332202e-05
firm business,0.0009024559575228355,0.0008833351131901031,1.9120844332732386e-05
reaching,0.0009002608660329314,0.0008812095275677679,1.905133846516352e-05
installation,0.0037099974372106033,0.003691305315533807,1.8692121676796083e-05
market positions,0.0008538553784528285,0.0008357002919519841,1.8155086500844415e-05
spanning,0.003696259297053537,0.0036790269918633178,1.7232305190219288e-05
significant revenue,0.0012804370311214378,0.0012656930168325699,1.474401428886796e-05
domain names,0.0008723098821712549,0.0008579840784111904,1.432580376006451e-05
agriculture,0.0024568608992864326,0.002443974224848524,1.2886674437908446e-05
strategy emphasizes,0.002695019681510001,0.002682797648821907,1.2222032688094086e-05
fosters,0.0010375011629071517,0.0010255111356044248,1.1990027302726837e-05
globally recognized,0.0008497174010824387,0.0008382946994525977,1.1422701629841005e-05
including,0.02145254214901765,0.021441186135080944,1.1356013936706516e-05
consumer base,0.0011269215431090934,0.0011155866353886239,1.1334907720469533e-05
monthly,0.002288185998014193,0.0022776558602585276,1.0530137755665296e-05
various industries,0.0011461639243228537,0.0011361461282644373,1.001779605841642e-05
complementing,0.002662309602774422,0.0026539000785997385,8.40952417468328e-06
assisted,0.0010693127012604824,0.0010611571106242652,8.15559063621716e-06
white,0.0011409646001136696,0.0011332333391140886,7.731260999581076e-06
navigates,0.001032616815480063,0.0010250628397530874,7.5539757269755484e-06
2019,0.0026857926492446556,0.0026803126701756812,5.4799790689744055e-06
oil companies,0.0007683049440607196,0.0007631331172604568,5.171826800262798e-06
contributing approximately,0.0007063938957904553,0.0007021611657095365,4.232730080918853e-06
placements,0.0007759508247416493,0.0007719877473968879,3.963077344761403e-06
provides critical,0.0007612094631994743,0.0007575000196645349,3.7094435349394224e-06
vast array,0.0008538342303471774,0.0008502417057454962,3.592524601681176e-06
authentic,0.0007798697279300347,0.00077741100797721,2.458719952824675e-06
year contracts,0.0006910153842786297,0.0006890422599967563,1.97312428187337e-06
workplace,0.0009681748432430389,0.0009671601520463491,1.0146911966897555e-06
underscore,0.000722329304631108,0.0007215563851087953,7.729195223126883e-07
acknowledges,0.0007668612649658986,0.0007677638748213218,-9.026098554232136e-07
direct consumer,0.003458165050356436,0.0034591813023447603,-1.016251988324255e-06
competitiveness,0.0010660673348273865,0.0010672057879526577,-1.138453125271166e-06
significant,0.014544653573420654,0.01454580917353682,-1.1556001161660417e-06
specialized equipment,0.0007977306583240848,0.0007995163451962302,-1.7856868721454486e-06
development services,0.0007266712944488218,0.0007338605368690331,-7.189242420211294e-06
iconic,0.001468076725089294,0.0014763585778971486,-8.281852807854673e-06
downstream,0.0011172139491742701,0.0011257807464696919,-8.56679729542174e-06
competitive position,0.0015623385048129316,0.0015722214741631776,-9.882969350246025e-06
provider,0.0073491741098806644,0.007359927587846972,-1.0753477966307656e-05
company primary,0.00638018479635229,0.006392308854452209,-1.2124058099918615e-05
products including,0.0023842368622666184,0.0023965263546850773,-1.2289492418458836e-05
reverse,0.0007261332435569155,0.0007391860536023053,-1.3052810045389757e-05
pulp,0.0010522330422856065,0.0010659313094790496,-1.3698267193443074e-05
accounted,0.0015579002970517893,0.0015752864533655332,-1.7386156313743944e-05
followed,0.0008918408508271977,0.0009092338210339842,-1.7392970206786518e-05
sun,0.000834711345953779,0.0008534728597223324,-1.8761513768553368e-05
company faces,0.0011361839844498862,0.0011565646825817016,-2.0380698131815343e-05
focus high,0.0007477344225543818,0.0007688893717681531,-2.1154949213771286e-05
diy,0.0007026477102885881,0.0007248197554262692,-2.2172045137681127e-05
ensures,0.0014605422298604774,0.0014841829939321403,-2.364076407166283e-05
shorter,0.0006703497508850607,0.0006957615306198634,-2.541177973480269e-05
flexible,0.004362407032431217,0.004388070060597198,-2.5663028165981254e-05
service providers,0.003996517368208404,0.004022682222594867,-2.6164854386463016e-05
daily,0.0023943447246418904,0.002425960607625325,-3.161588298343466e-05
continued,0.0007334169330547345,0.0007653777943272708,-3.1960861272536294e-05
23,0.001098408668242806,0.001130910727531283,-3.2502059288476914e-05
high end,0.0013479460077861158,0.0013809772122244555,-3.303120443833973e-05
incremental,0.0007541584046272154,0.0007876441299371103,-3.348572530989492e-05
industrial clients,0.0009733515396455137,0.0010080803822924902,-3.472884264697643e-05
strategic shift,0.0007617922598720749,0.0007971522602681282,-3.536000039605332e-05
competition driven,0.0009296315121202781,0.0009664585784458355,-3.682706632555737e-05
water management,0.0006672728631121598,0.0007044043194984558,-3.7131456386296086e-05
derived sale,0.0008980494027480352,0.0009355458753765221,-3.749647262848695e-05
food products,0.0008555182404021704,0.0008940909344471412,-3.8572694044970864e-05
quantitative,0.0006631817342824763,0.0007047237656904668,-4.1542031407990564e-05
outsourced,0.0018997392138366885,0.001941814875679185,-4.207566184249653e-05
products encompass,0.0015405758628039235,0.0015828398828754003,-4.226402007147679e-05
offerings like,0.0008771991253815847,0.0009194751526619932,-4.2276027280408455e-05
container,0.0008427839722012273,0.0008851312836238762,-4.2347311422648824e-05
aging,0.001468193414921132,0.001511268724031049,-4.3075309109916974e-05
company offers,0.0022227634170156312,0.0022658772510293036,-4.3113834013672366e-05
prioritize,0.0008202863807139428,0.0008638871608045015,-4.360078009055864e-05
installations,0.0008525408989156732,0.0008961454783763138,-4.360457946064064e-05
distribution networks,0.0008645725180602059,0.0009097152038333858,-4.5142685773179856e-05
growth opportunities,0.0007160063518120871,0.0007611738787235021,-4.5167526911415036e-05
numerous regional,0.0010331387404326107,0.001080018573558034,-4.6879833125423355e-05
transparent,0.0010342786273751573,0.0010813014295117634,-4.702280213660613e-05
excellence,0.002154116119506283,0.0022016607899482746,-4.754467044199148e-05
customer engagement,0.0015322719162045497,0.0015800769434984453,-4.78050272938956e-05
2020,0.0033517282193256193,0.003399949286819506,-4.822106749388655e-05
significant focus,0.0007704823753151977,0.000820411595425308,-4.992922011011025e-05
collectively,0.0026720722278141323,0.002722007850739463,-4.993562292533076e-05
intense characterized,0.0017311957760309997,0.0017818186429987722,-5.062286696777248e-05
sectors like,0.0008276541971654595,0.0008783718452826461,-5.071764811718669e-05
suites,0.0010165308841369627,0.0010678625803766553,-5.133169623969258e-05
advanced data,0.0007833546797043394,0.0008366948014675932,-5.3340121763253805e-05
51,0.0006806825340738382,0.0007340736388205027,-5.339110474666454e-05
seasonality,0.0008606969418341638,0.0009144592190469996,-5.376227721283575e-05
website,0.0014018440641046963,0.0014565053321104382,-5.466126800574185e-05
near,0.0014041297342724558,0.0014589766559426848,-5.484692167022896e-05
notable,0.0021620289645920055,0.0022180428438813658,-5.601387928936023e-05
physician,0.0020161647770207043,0.0020722958259271292,-5.613104890642498e-05
property asset,0.001086419261068792,0.0011428059539759178,-5.638669290712584e-05
product offerings,0.004160892781827024,0.004217350474370096,-5.645769254307171e-05
base spanning,0.0006724624112728778,0.0007309557100719046,-5.849329879902682e-05
approximately 000,0.0006833223281538501,0.0007422673770464862,-5.894504889263606e-05
maintain competitive,0.00145864555227053,0.001517655887583071,-5.9010335312540936e-05
beverages,0.0021542262059853364,0.0022132462430720107,-5.902003708667435e-05
competitive strategy,0.0011302823818832824,0.0011895200520951382,-5.923767021185581e-05
portfolio comprises,0.0006940834407363535,0.0007534012856579176,-5.931784492156406e-05
broad diversified,0.0006758174736416917,0.0007360028568068395,-6.018538316514776e-05
climate,0.001336651493663605,0.0013968804153586618,-6.0228921695056926e-05
acceptance,0.000953440484528233,0.0010142020996826153,-6.076161515438229e-05
garden,0.001073912650908448,0.0011351214879082307,-6.120883699978273e-05
identifying,0.0021333462973116583,0.002195574604389237,-6.222830707757875e-05
stand,0.0006609299973930135,0.00072450888322174,-6.357888582872646e-05
differentiates integrated,0.0007494874855499415,0.0008132048705685001,-6.371738501855862e-05
deep expertise,0.0008238960117288052,0.0008878342458560951,-6.393823412728997e-05
gas industry,0.0007157037777658195,0.0007799503926959868,-6.424661493016734e-05
regarding,0.0009295833605186228,0.0009940596749591702,-6.447631444054744e-05
including large,0.0008420519871500932,0.0009068201226055098,-6.476813545541651e-05
operates world,0.0006721319009787504,0.0007383168813527825,-6.618498037403201e-05
value chain,0.0009515334852319116,0.0010186005755807668,-6.706709034885521e-05
achieve,0.0020840592365498974,0.00215125686501242,-6.719762846252265e-05
fundamentally,0.001021275218011096,0.0010892538658678688,-6.797864785677279e-05
challenge,0.0009203397735518163,0.0009886093370270492,-6.826956347523287e-05
paramount,0.0008489738804017575,0.0009181423665675086,-6.916848616575109e-05
player,0.0007808245490813001,0.0008505756193063461,-6.9751070225046e-05
regulation,0.0009203299160533112,0.0009926467379172835,-7.231682186397228e-05
primarily based,0.0014144889479923192,0.0014899623066093241,-7.547335861700496e-05
cross,0.0028248885735793513,0.002900644254718162,-7.575568113881055e-05
marketing resources,0.0007327146837960382,0.0008091700470536981,-7.645536325765986e-05
private companies,0.000766652632624296,0.0008442024106172312,-7.754977799293526e-05
consistency,0.0007501325843894109,0.0008308649272945712,-8.073234290516024e-05
good,0.0009562287142513957,0.0010373240383417172,-8.109532409032152e-05
specific,0.010029511924855733,0.010112316826824666,-8.280490196893239e-05
000,0.008939601440495621,0.00902300503184839,-8.340359135276983e-05
centers delivering,0.0007683527550774604,0.0008537698622944414,-8.541710721698091e-05
direct customer,0.000714172905270821,0.0008001778175517031,-8.600491228088212e-05
seeks,0.0011808274039611696,0.0012670267486310134,-8.619934466984379e-05
maintains significant,0.0009254822239349991,0.0010119491991745734,-8.646697523957431e-05
ups,0.0007756538679943816,0.0008625604566122287,-8.690658861784705e-05
departments,0.0013880183610245963,0.0014756738305035932,-8.765546947899698e-05
formats,0.0012871998746016454,0.0013758703913106783,-8.867051670903288e-05
adapting,0.0007567888382125882,0.0008456853769736741,-8.889653876108586e-05
revolves providing,0.002217110997244258,0.00230619446204751,-8.90834648032521e-05
global energy,0.0006854093958144508,0.0007749159096112975,-8.95065137968467e-05
21,0.0013909978122851933,0.0014807137837222122,-8.971597143701891e-05
recognized,0.002893215833837361,0.0029857752862788686,-9.255945244150774e-05
healthcare facilities,0.000732510943129516,0.0008252330674308479,-9.272212430133187e-05
chicken,0.0008990299882435955,0.0009925667776764034,-9.353678943280783e-05
fragmentation,0.0010223321932823024,0.001116269426752571,-9.393723347026861e-05
underscoring,0.0012705838371812157,0.0013649985254302172,-9.441468824900154e-05
ethylene,0.0007803241584946682,0.0008755049000570572,-9.518074156238902e-05
efficiently,0.0013774043669773,0.0014729881170815339,-9.558375010423393e-05
seek,0.0010682218568622696,0.001164558517630301,-9.633666076803147e-05
ecommerce,0.0009872960321905917,0.0010839317990530887,-9.663576686249698e-05
generation primarily,0.0019920655364931306,0.002089676947046909,-9.761141055377853e-05
dominant,0.0011863732924860932,0.0012844453762903623,-9.807208380426913e-05
broadly,0.0007555744948704947,0.0008542657249428801,-9.869123007238544e-05
role,0.0010981380516804382,0.0011982200941128643,-0.0001000820424324261
employing,0.001485587841077025,0.0015885807941481654,-0.00010299295307114034
primarily comprises,0.0009537049358365559,0.0010577395545051291,-0.00010403461866857321
proprietary data,0.001138491241912834,0.001243258757898936,-0.0001047675159861019
business segments,0.0009370147648070195,0.00104202376433695,-0.00010500899952993058
multi year,0.0015567563291202157,0.001661880542832049,-0.00010512421371183323
segment targets,0.001163460357348776,0.0012686612945138306,-0.0001052009371650545
commerce,0.006923991334009135,0.00702921866680883,-0.00010522733279969519
centric,0.0027505588539092633,0.002856696114379877,-0.00010613726047061347
peer,0.0011859762923564295,0.0012926963705320988,-0.00010672007817566932
expenditure,0.0006232366776726322,0.0007320547099826794,-0.00010881803231004722
record,0.0018102815205435045,0.0019197881469232465,-0.00010950662637974201
encompasses broad,0.0015993535969958117,0.001709196107120776,-0.00010984251012496437
given,0.0006505071723601184,0.0007612869431398537,-0.00011077977077973526
boat,0.001010403903053493,0.00112154127410172,-0.00011113737104822695
solutions competitive,0.000899502379731872,0.0010114557669629583,-0.00011195338723108631
studios,0.0007123219768144708,0.0008243877995112226,-0.00011206582269675182
18,0.0016424916523061133,0.0017546520590697482,-0.00011216040676363496
pure play,0.0006880908846971137,0.0008007182050533278,-0.00011262732035621412
incentives,0.0011878076924339267,0.0013004761285250249,-0.00011266843609109814
oil gas,0.0036139287090272165,0.0037269810489929515,-0.00011305233996573502
red,0.0010110478540868325,0.0011256019816895937,-0.00011455412760276126
generators,0.0010302891606146067,0.001145988642902561,-0.00011569948228795429
adapt,0.0008128589605917132,0.0009293493031675037,-0.00011649034257579045
agent,0.0021850472308844395,0.00230175383509851,-0.00011670660421407054
smaller regional,0.000758910565052974,0.0008775726806705043,-0.00011866211561753026
alignment,0.0008205968572235875,0.0009402127567088344,-0.00011961589948524692
coffee,0.0014157659975141883,0.0015370251605513667,-0.00012125916303717846
company employs,0.0011687809361781499,0.001290652802628257,-0.00012187186645010715
brand portfolio,0.0011028602598062113,0.001225445652243388,-0.00012258539243717665
achieving,0.0014037480929612253,0.0015264384640641215,-0.0001226903711028962
transaction fees,0.0008864156016671412,0.001009290601176969,-0.0001228749995098278
interior,0.0009914083225143026,0.001115385758752737,-0.00012397743623843442
pandemic,0.0006546504058198831,0.0007787670274821087,-0.00012411662166222557
minerals,0.0009562801995642025,0.0010816644228251854,-0.00012538422326098292
currency,0.0010691359283110523,0.001199367718193332,-0.00013023178988227978
output,0.0006401026803344606,0.0007703548044252246,-0.000130252124090764
related products,0.0007984104009683833,0.0009288593596175874,-0.0001304489586492041
insight,0.0007904470729455293,0.0009214625639936789,-0.00013101549104814958
cyclical,0.001243889147147824,0.00137516652909721,-0.00013127738194938592
stems,0.003673418101313391,0.003805364937624029,-0.0001319468363106379
prepared,0.0010619909102333924,0.0011939793073533038,-0.00013198839711991137
majority revenue,0.0006960075975169811,0.0008288054029785295,-0.0001327978054615484
schools,0.0010856902259273474,0.0012185188016767615,-0.00013282857574941406
company key,0.000865750958055618,0.0010022296534456206,-0.00013647869539000262
accessible,0.00169820686245718,0.0018349297425104627,-0.00013672288005328278
competition hinges,0.001030264651049459,0.0011673619387213784,-0.00013709728767191936
involved,0.0007428518940199535,0.0008804377369558426,-0.00013758584293588902
expansive,0.0012044913577201834,0.0013434163434223407,-0.0001389249857021574
company provides,0.002138048330067687,0.002277632796104168,-0.000139584466036481
customer relationship,0.0006269974251575405,0.0007675040871380826,-0.0001405066619805421
population,0.0028191744211391594,0.0029599928627421436,-0.00014081844160298423
firm product,0.0006884847749375425,0.0008304737646067203,-0.00014198898966917778
records,0.0011996685962234954,0.0013428067676800348,-0.0001431381714565394
digital platform,0.0006852824011109509,0.0008289605114230263,-0.0001436781103120754
products diverse,0.0006282015036321559,0.0007727909712026939,-0.00014458946757053793
rich,0.0012327290255466973,0.001378616414042896,-0.00014588738849619868
web based,0.0006488925936785718,0.0007953094423953767,-0.00014641684871680497
behavioral,0.0011675348692546327,0.0013164561079304674,-0.00014892123867583473
distinguishing,0.0007184639059986122,0.000867929236423433,-0.00014946533042482085
consolidated,0.003293378737732989,0.0034430281961044485,-0.00014964945837145967
model structured,0.0007980376327863718,0.0009485526789368592,-0.00015051504615048734
align,0.0010898810548491968,0.0012409308339336724,-0.00015104977908447564
65,0.0010432989126096131,0.0011946705111845308,-0.00015137159857491768
orders,0.001205689262769325,0.0013570901498379483,-0.0001514008870686233
copper,0.0015266952016070525,0.001678128248661419,-0.00015143304705436656
faces competition,0.0018296366187658404,0.0019818548639663233,-0.00015221824520048294
management solutions,0.002378851919232244,0.0025318853573422576,-0.00015303343811001345
base highly,0.0007546570228672131,0.0009080751519990927,-0.00015341812913187967
social,0.0036926122477047964,0.003847127125608402,-0.0001545148779036054
37,0.0007988892720180796,0.0009542291720782734,-0.0001553399000601938
product breadth,0.0009194664833259,0.001075112846231163,-0.00015564636290526308
key competitive,0.0029395716333456526,0.003095789547414312,-0.00015621791406865947
entry,0.0038593056365553366,0.004015789280742682,-0.00015648364418734562
moderate,0.001129723405311673,0.0012864036490267416,-0.0001566802437150687
diesel,0.0016552262287233138,0.001814598228669136,-0.00015937199994582227
strategic growth,0.0013776062107948251,0.0015372683602976384,-0.0001596621495028132
room,0.001263364196199529,0.0014230715631376178,-0.0001597073669380889
greater resources,0.0014351497473246663,0.0015948858677602067,-0.0001597361204355404
spans broad,0.0006696052074791256,0.0008296435126559305,-0.00016003830517680498
operates premier,0.0008310875444150477,0.0009922795028714125,-0.00016119195845636482
historical,0.0012301379036179,0.0013919658081891413,-0.00016182790457124128
model bifurcated,0.0007469044814806937,0.0009090398226231318,-0.00016213534114243807
publishing,0.0008702865895412594,0.0010325881523730322,-0.00016230156283177284
differentiators include,0.0013582808245511174,0.001520969469425897,-0.0001626886448747797
hosting,0.0007004435103246526,0.0008638443835980945,-0.0001634008732734419
referrals,0.0007724432930461815,0.0009371541393373936,-0.000164710846291212
resilient,0.0009969512867357545,0.0011629114116271948,-0.00016596012489144022
consolidated revenue,0.0006384718850207397,0.000805057387316654,-0.0001665855022959143
engage,0.0014194549248941965,0.00158623442242722,-0.0001667794975330236
quality service,0.0012382542971536262,0.001405616663369435,-0.00016736236621580887
technology companies,0.0010635682105367794,0.001231086230705143,-0.0001675180201683637
strategic objective,0.0008123814090083772,0.000982002779089245,-0.00016962137008086776
providers including,0.0008289853747660815,0.0009999860544537475,-0.000171000679687666
core segments,0.0007039604462454077,0.0008750366624149323,-0.0001710762161695246
receiving,0.0006592519707226464,0.0008316782034798598,-0.0001724262327572134
consumer sales,0.0008523011630404198,0.0010266425196092809,-0.00017434135656886108
marketing efforts,0.0008120743907796072,0.0009870460267398747,-0.00017497163596026752
substantial portfolio,0.0007182975969296082,0.0008945813359958069,-0.0001762837390661987
outlets,0.0011462609014485695,0.0013229398109974643,-0.00017667890954889474
alliance,0.0007245154891961776,0.0009021273301745748,-0.0001776118409783972
raising,0.000634470132576707,0.0008135860455427779,-0.0001791159129660709
accessibility,0.0010823048646145374,0.0012619259148673252,-0.00017962105025278786
carrier,0.001974978423665783,0.0021554518182599954,-0.00018047339459421234
fine,0.000617134213333205,0.0007976981999439139,-0.00018056398661070883
acquire,0.0014504468901033265,0.0016313875650598973,-0.00018094067495657076
verizon,0.0006136407311506669,0.0007958630317668999,-0.00018222230061623308
relationship management,0.0007593835841284055,0.000942805074036189,-0.00018342148990778352
strategically focuses,0.0005807401085254288,0.0007646009422081867,-0.0001838608336827579
unit,0.0024875674563456882,0.0026720143255212193,-0.00018444686917553103
customer,0.02289382931177528,0.023078409642451402,-0.00018458033067612206
significant competition,0.0007270830490967283,0.0009134542843240531,-0.00018637123522732477
impacting,0.0008720583410355395,0.001059250494135434,-0.0001871921530998945
optimizing,0.0029966104675218748,0.0031841085748323455,-0.00018749810731047076
intensity,0.0011564370936900047,0.0013448648238416582,-0.00018842773015165346
diverse encompassing,0.0009245518877496629,0.0011132024054558356,-0.0001886505177061727
facing,0.0022640697054288573,0.002453543149071852,-0.00018947344364299464
extensive encompassing,0.0007798607220925864,0.000970552499428627,-0.00019069177733604058
work,0.0025419898679964873,0.0027332137332787593,-0.00019122386528227196
12,0.0023677350303208298,0.0025592527283406085,-0.00019151769801977869
mobile applications,0.0009433265465371186,0.0011350959411369165,-0.00019176939459979788
capitalizes,0.0007729684141315711,0.000965041705026393,-0.00019207329089482186
health plans,0.0007286186449565937,0.0009210959088367862,-0.00019247726388019258
aligned,0.0006502321997678876,0.0008443939846822046,-0.00019416178491431701
property resides,0.0015139207000979282,0.001708328452598997,-0.0001944077525010688
generate revenue,0.0006927831893675373,0.0008874706602076829,-0.00019468747084014565
domestically,0.0007729739404591422,0.0009692808191169587,-0.00019630687865781647
bifurcated,0.0016060522290886074,0.0018027148237996472,-0.00019666259471103975
foster,0.0014512925499285598,0.0016479604343686298,-0.00019666788444007
agile,0.000994247586902093,0.0011918717409865835,-0.00019762415408449037
signature,0.0008847399726462119,0.001084131999555484,-0.00019939202690927218
enhancement,0.0013726563821315617,0.001572573282136482,-0.00019991690000492027
43,0.0006493460061214403,0.0008494176476603078,-0.0002000716415388674
compelling,0.0009739773276714322,0.0011750503840418176,-0.00020107305637038543
barrier entry,0.0006506333763230532,0.000852409820708688,-0.00020177644438563482
requiring,0.004331036905428653,0.004533478012871594,-0.00020244110744294108
holdings operates,0.0012975283003434466,0.0015001902160177664,-0.00020266191567431982
methodology,0.0006432860109712603,0.0008477482412609543,-0.00020446223028969398
driven factors,0.0007880212027592469,0.0009925925702564575,-0.00020457136749721069
wire,0.0013744821908454926,0.0015790906771086435,-0.00020460848626315084
consistently,0.0009873809526681318,0.0011922315956778217,-0.0002048506430096899
main,0.0017992575524720445,0.0020049451005385126,-0.00020568754806646805
distinct segments,0.0011282056542680895,0.0013371496387626937,-0.00020894398449460417
distributes,0.0015635386527139427,0.0017729968527729263,-0.00020945820005898353
meet,0.002283873855344806,0.0024950790026650074,-0.0002112051473202015
comes,0.0009667763742824217,0.0011792747870498417,-0.00021249841276741995
internally,0.0017599253437947276,0.001973495419341139,-0.00021357007554641152
characterized numerous,0.0018752527101796475,0.002089188443333614,-0.0002139357331539663
newly,0.000581375797657628,0.0007957075867116368,-0.00021433178905400888
organizational,0.0008743279711790168,0.0010890021141514684,-0.00021467414297245157
mandates,0.0006514200499844072,0.0008661439664118344,-0.00021472391642742721
border,0.0008797243958594858,0.0010954450217171257,-0.00021572062585763988
core business,0.012282565013826297,0.012498808336543168,-0.00021624332271687197
centers providing,0.0012584345376355857,0.0014750068404505564,-0.00021657230281497074
offer,0.005396638127195528,0.005614138362859485,-0.0002175002356639569
source,0.0027746145350401913,0.002992614404721705,-0.00021799986968151384
provides extensive,0.0006990806390697069,0.0009196197737767779,-0.00022053913470707098
employs,0.0030124343902772173,0.003233065830679489,-0.00022063144040227172
sub,0.0015401626622319393,0.0017612545017611555,-0.0002210918395292162
pricing strategies,0.0008644680433518045,0.0010857045714390342,-0.00022123652808722963
ground,0.0017814607926429555,0.0020043403618207473,-0.00022287956917779175
constituted,0.0015385318221326435,0.0017618657197544622,-0.0002233338976218187
lower cost,0.0010682199800407086,0.0012920691920560794,-0.0002238492120153709
marine,0.003699375262639115,0.003923770757933197,-0.0002243954952940823
areas like,0.0010008950111279036,0.0012256594048641511,-0.0002247643937362475
cross selling,0.0008386718741045577,0.001063476632569073,-0.00022480475846451526
property primarily,0.0011327729358375268,0.0013620202058328584,-0.00022924726999533156
transfer,0.002448149137324093,0.0026782864325154954,-0.00023013729519140262
retains,0.000681286098169214,0.0009118876033349275,-0.0002306015051657135
inherently,0.0006186862616974838,0.0008495528934474915,-0.0002308666317500077
strategy aims,0.0005783438822125069,0.0008098702832739221,-0.00023152640106141522
holds significant,0.0006280078558849358,0.0008597722385674727,-0.0002317643826825369
ranging small,0.0006362432389956173,0.0008681567099230591,-0.00023191347092744172
grocery stores,0.000611456503189613,0.0008447051486406986,-0.0002332486454510855
27,0.0009252030224587825,0.001158931485076995,-0.0002337284626182125
wear,0.0007371955139855898,0.0009724769923740037,-0.0002352814783884139
websites,0.0014284672562413381,0.001664425193698368,-0.00023595793745702994
containers,0.0012542048592267447,0.001491129169373939,-0.0002369243101471943
better,0.0009683439726163572,0.001207951140009936,-0.0002396071673935788
44,0.0007690800474228264,0.0010087687918580318,-0.00023968874443520537
cms,0.000659511304001806,0.0008998158694468143,-0.0002403045654450083
95,0.0009346423072789722,0.001176980245417318,-0.00024233793813834578
substantial portion,0.0013705178716680022,0.0016134013275554407,-0.00024288345588743842
